date,open,close,volume
1674052200,135.80999755859375,133.02000427246094,20215500
1673965800,136.17999267578125,135.36000061035156,21147600
1673620200,134.97000122070312,136.97999572753906,22423800
1673533800,133.44000244140625,136.7100067138672,30757700
1673447400,130.9600067138672,132.88999938964844,25423000
1673361000,127.2699966430664,132.99000549316406,28684400
1673274600,131.16000366210938,129.47000122070312,26649100
1673015400,128.97000122070312,130.02000427246094,27584500
1672929000,126.12999725341797,126.94000244140625,25447100
1672842600,127.37999725341797,127.37000274658203,32397100
1672756200,122.81999969482422,124.73999786376953,35528500
1672410600,118.16000366210938,120.33999633789062,19583800
1672324200,116.4000015258789,120.26000213623047,22366200
1672237800,116.25,115.62000274658203,19612500
1672151400,117.93000030517578,116.87999725341797,21392300
1671805800,116.02999877929688,118.04000091552734,17796600
1671719400,117.19999694824219,117.12000274658203,23618100
1671633000,116.69999694824219,119.76000213623047,20392800
1671546600,113.26000213623047,117.08999633789062,28742500
1671460200,116.83000183105469,114.4800033569336,29769900
1671201000,120.2300033569336,119.43000030517578,67064000
1671114600,118.33000183105469,116.1500015258789,34531000
1671028200,119.38999938964844,121.58999633789062,36922000
1670941800,122.12999725341797,120.1500015258789,44701100
1670855400,115.18000030517578,114.70999908447266,24747100
1670596200,115.30000305175781,115.9000015258789,26033400
1670509800,116.38999938964844,115.33000183105469,30619400
1670423400,113.76000213623047,113.93000030517578,29461100
1670337000,119.91000366210938,114.12000274658203,43689200
1670250600,121.75,122.43000030517578,35474900
1669991400,117.83000183105469,123.48999786376953,39950500
1669905000,119.19999694824219,120.44000244140625,36551400
1669818600,109.51000213623047,118.0999984741211,43348600
1669732200,109.54000091552734,109.45999908447266,23899200
1669645800,110.77999877929688,108.77999877929688,23309400
1669386600,111.30000305175781,111.41000366210938,12007600
1669213800,111.72000122070312,112.23999786376953,21343100
1669127400,109.86000061035156,111.44000244140625,29029000
1669041000,111.5199966430664,109.86000061035156,24351100
1668781800,113.80000305175781,112.05000305175781,33357700
1668695400,110.41000366210938,111.44999694824219,35093800
1668609000,114.5,113.2300033569336,33287800
1668522600,116.06999969482422,117.08000183105469,50670500
1668436200,110.98999786376953,114.22000122070312,53395000
1668177000,109.2300033569336,113.0199966430664,59961700
1668090600,107.12000274658203,111.87000274658203,80671000
1668004200,101.72000122070312,101.47000122070312,107677300
1667917800,95.91999816894531,96.47000122070312,52088300
1667831400,94.77999877929688,96.72000122070312,81987300
1667568600,90.3499984741211,90.79000091552734,55638100
1667482200,90.08000183105469,88.91000366210938,60664000
1667395800,94.20999908447266,90.54000091552734,71821100
1667309400,94.33000183105469,95.19999694824219,110189600
1667223000,98.22000122070312,93.16000366210938,121361400
1666963800,99.58000183105469,99.19999694824219,95928300
1666877400,97.9800033569336,97.94000244140625,232316600
1666791000,131.67999267578125,129.82000732421875,82791500
1666704600,130.8800048828125,137.50999450683594,38433200
1666618200,127.25,129.72000122070312,63563400
1666359000,126.30999755859375,130.00999450683594,46348600
1666272600,132.92999267578125,131.52999877929688,26356300
1666186200,132.88999938964844,133.22999572753906,30691000
1666099800,137.08999633789062,132.8000030517578,25445000
1666013400,130.3000030517578,134.0399932861328,29612200
1665754200,131.0,126.76000213623047,23559400
1665667800,123.52999877929688,130.2899932861328,34325700
1665581400,128.32000732421875,127.5,34605200
1665495000,131.6199951171875,128.5399932861328,38481400
1665408600,133.5500030517578,133.7899932861328,24024000
1665149400,136.75999450683594,133.4499969482422,33214800
1665063000,137.72000122070312,139.07000732421875,36231100
1664976600,138.24000549316406,138.97999572753906,27979300
1664890200,140.49000549316406,140.27999877929688,34670700
1664803800,137.13999938964844,138.61000061035156,27723100
1664544600,136.0500030517578,135.67999267578125,33166400
1664458200,139.36000061035156,136.41000366210938,38985400
1664371800,134.6199951171875,141.61000061035156,32658500
1664285400,137.9199981689453,134.39999389648438,30826500
1664199000,140.1199951171875,136.3699951171875,30497000
1663939800,141.4199981689453,140.41000366210938,31710700
1663853400,141.5500030517578,142.82000732421875,34418500
1663767000,146.38999938964844,142.1199951171875,38338600
1663680600,145.77999877929688,146.08999633789062,23217400
1663594200,145.24000549316406,148.02000427246094,22169500
1663335000,148.0500030517578,146.2899932861328,40122800
1663248600,149.8000030517578,149.5500030517578,34606300
1663162200,153.3300018310547,151.47000122070312,43064200
1663075800,161.5399932861328,153.1300048828125,44444100
1662989400,167.38999938964844,168.9600067138672,23220400
1662730200,163.25,169.14999389648438,22086800
1662643800,158.7100067138672,162.05999755859375,22530800
1662557400,157.75999450683594,160.38999938964844,16831200
1662471000,160.10000610351562,158.5399932861328,19339800
1662125400,167.4499969482422,160.32000732421875,22634200
1662039000,163.5800018310547,165.36000061035156,30145700
1661952600,167.07000732421875,162.92999267578125,40953000
1661866200,160.35000610351562,157.16000366210938,19567900
1661779800,160.66000366210938,159.1699981689453,20052700
1661520600,168.47999572753906,161.77999877929688,24023600
1661434200,165.17999267578125,168.77999877929688,15550500
1661347800,160.60000610351562,163.25999450683594,20891500
1661261400,162.47999572753906,161.11000061035156,18111800
1661175000,165.49000549316406,163.0500030517578,19499700
1660915800,170.1999969482422,167.9600067138672,26240800
1660829400,174.33999633789062,174.66000366210938,18844500
1660743000,176.75999450683594,174.85000610351562,20118100
1660656600,179.44000244140625,179.47000122070312,21156700
1660570200,178.9600067138672,180.88999938964844,15878700
1660311000,180.80999755859375,180.5,21274000
1660224600,179.7100067138672,177.49000549316406,24079100
1660138200,175.99000549316406,178.33999633789062,30262100
1660051800,168.9499969482422,168.52999877929688,18655100
1659965400,168.0,170.25,27299100
1659706200,166.99000549316406,167.11000061035156,25832700
1659619800,168.3000030517578,170.57000732421875,23938200
1659533400,162.69000244140625,168.8000030517578,31721900
1659447000,158.30999755859375,160.19000244140625,27374500
1659360600,157.25,159.92999267578125,40596700
1659101400,157.69000244140625,159.10000610351562,42065400
1659015000,161.05999755859375,160.72000122070312,73214300
1658928600,162.58999633789062,169.5800018310547,43846600
1658842200,165.94000244140625,159.14999389648438,28468400
1658755800,169.0,166.64999389648438,26166300
1658496600,173.07000732421875,169.27000427246094,42583900
1658410200,180.6300048828125,183.1699981689453,27195800
1658323800,177.49000549316406,183.08999633789062,24784300
1658237400,170.3699951171875,175.77999877929688,25933700
1658151000,166.75,167.22999572753906,23574300
1657891800,160.5399932861328,164.6999969482422,23342800
1657805400,161.22000122070312,158.0500030517578,23765200
1657719000,160.16000366210938,163.49000549316406,16555100
1657632600,164.8000030517578,163.27000427246094,16639700
1657546200,167.07000732421875,162.8800048828125,21885600
1657287000,169.97999572753906,170.8800048828125,19249200
1657200600,169.4499969482422,172.19000244140625,24083400
1657114200,168.1999969482422,169.77000427246094,23085900
1657027800,158.13999938964844,168.19000244140625,28618600
1656682200,160.30999755859375,160.02999877929688,31423900
1656595800,162.14999389648438,161.25,35250600
1656509400,163.57000732421875,163.94000244140625,28595200
1656423000,169.89999389648438,160.67999267578125,27744500
1656336600,171.32000732421875,169.49000549316406,29174600
1656077400,161.72999572753906,170.16000366210938,68736000
1655991000,156.27000427246094,158.75,40499200
1655904600,158.3800048828125,155.85000610351562,47267800
1655818200,165.92999267578125,157.0500030517578,50724900
1655472600,161.67999267578125,163.74000549316406,31374200
1655386200,163.72000122070312,160.8699951171875,26944100
1655299800,167.1999969482422,169.35000610351562,30008300
1655213400,166.02999877929688,163.72999572753906,27244300
1655127000,170.58999633789062,164.25999450683594,31749300
1654867800,183.0399932861328,175.57000732421875,27450800
1654781400,194.27999877929688,184.0,23501600
1654695000,194.6699981689453,196.63999938964844,22267200
1654608600,191.92999267578125,195.64999389648438,18828700
1654522200,193.99000549316406,194.25,30574200
1654263000,195.97999572753906,190.77999877929688,19465000
1654176600,188.4499969482422,198.86000061035156,31951600
1654090200,196.50999450683594,188.63999938964844,36623500
1654003800,194.88999938964844,193.63999938964844,26131100
1653658200,191.36000061035156,195.1300048828125,22562700
1653571800,182.8800048828125,191.6300048828125,23056500
1653485400,180.39999389648438,183.8300018310547,28030200
1653399000,180.5500030517578,181.27999877929688,50406300
1653312600,195.19000244140625,196.22999572753906,25059200
1653053400,194.97000122070312,193.5399932861328,31465600
1652967000,191.1999969482422,191.2899932861328,24446900
1652880600,200.0,192.24000549316406,23960000
1652794200,202.1199951171875,202.6199951171875,24872700
1652707800,197.0500030517578,200.0399932861328,27112600
1652448600,192.5800018310547,198.6199951171875,24549800
1652362200,187.05999755859375,191.24000549316406,38262200
1652275800,196.3300018310547,188.74000549316406,31153400
1652189400,199.50999450683594,197.64999389648438,34452500
1652103000,199.83999633789062,196.2100067138672,36303200
1651843800,207.33999633789062,203.77000427246094,34747200
1651757400,218.74000549316406,208.27999877929688,41129200
1651671000,210.64999389648438,223.41000366210938,41375900
1651584600,210.4499969482422,212.02999877929688,41556300
1651498200,201.1699981689453,211.1300048828125,49915300
1651239000,204.4600067138672,200.47000122070312,49193400
1651152600,202.9199981689453,205.72999572753906,100890600
1651066200,174.42999267578125,174.9499969482422,71062900
1650979800,186.6300048828125,180.9499969482422,31747400
1650893400,182.72999572753906,186.99000549316406,29281100
1650634200,190.3699951171875,184.11000061035156,36426800
1650547800,201.60000610351562,188.07000732421875,49954100
1650461400,213.61000061035156,200.4199981689453,43036500
1650375000,210.52000427246094,217.30999755859375,20089900
1650288600,210.0,210.77000427246094,16580800
